ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Education_Original,Age,Total_Spending,Income_Bin,Income_scaled,Recency_scaled,Age_scaled,Total_Spending_scaled,PCA1,PCA2
5316,1976,3,5,21024.0,0,0,2013-07-04,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,Master,50,84,1,-1.246944651622336,1.3776295952474111,-0.6004473555288163,-0.8666091210123716,-1.569322300375932,1.311877495950097
9029,1972,4,3,70116.0,0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,PhD,54,1536,1,0.7141963424975843,0.8250668433737922,-0.266596390245652,1.5448909747333828,1.4876073380907797,0.5865171589466174
521,1985,2,5,54006.0,1,0,2012-09-18,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,Graduation,41,581,1,0.07062954107837321,-0.24552348838134433,-1.351612027415936,-0.041185190168267,-0.33651968580750585,-0.5848078985002733
1459,1966,4,3,69063.0,0,1,2012-11-07,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,PhD,60,928,1,0.6721308029634795,-1.143437960175975,0.23418005767909442,0.535116829958301,0.8596572751487886,-1.1196252389460442
10241,1975,0,2,11448.0,0,0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,2n Cycle,51,14,1,-1.6294893872145373,-1.143437960175975,-0.5169846142080252,-0.9828660126805554,-1.9463562145183757,-1.0584698467664135
1630,1979,2,4,61825.0,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,Graduation,47,424,1,0.3829851475524149,0.2379689195080722,-0.8508355794911895,-0.301932790052622,-0.15753221940447673,0.0005652675140131516
3254,1971,2,3,70886.0,1,0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,Graduation,55,960,1,0.7449565186051444,0.5487854674369828,-0.18313364892486095,0.5882628375780422,0.8755043427616825,0.3938119039564283
9064,1982,2,3,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,Graduation,44,1555,1,0.6739684238738013,-1.350648992128582,-1.1012238034535626,1.5764464167576042,1.2150111110362989,-1.7195851343982218
3678,1973,2,6,60208.0,1,1,2012-10-07,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,Graduation,53,656,1,0.3183887777265388,-1.2470434761522784,-0.3500591315664431,0.0833757651905013,0.15599129417782928,-1.317493796538585
4227,1968,3,5,32889.0,1,1,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,Master,58,55,1,-0.7729583016012967,0.9977427033342982,0.06725457503751228,-0.9147726904177621,-1.1112689327483798,1.0853124943009973
9467,1984,2,4,34738.0,1,0,2014-05-11,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,Graduation,42,20,1,-0.6990939306624934,0.06529305954756628,-1.2681492860951449,-0.9729011362518539,-1.4683945944693992,-0.15567928211911675
8486,1971,3,5,30538.0,1,0,2012-10-01,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,Master,55,367,1,-0.8668767094310028,-0.763551068262862,-0.18313364892486095,-0.3965991161252859,-0.929430723495929,-0.6961308357615184
2186,1977,0,5,82326.0,0,0,2014-03-10,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,2n Cycle,49,2257,1,1.2019648493460369,-0.6599455522865585,-0.6839100968496074,2.7423369589156756,2.492536797412926,-1.0524686732917983
3286,1967,4,2,26642.0,1,0,2014-03-01,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,PhD,59,42,1,-1.022515210879125,0.7559964993895899,0.15071731635830335,-0.936363256013282,-1.2811288449445355,0.8934029804688802
8602,1964,2,2,69932.0,0,1,2013-06-12,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,Graduation,62,1049,1,0.7068458588562974,1.6539109711842206,0.4011055403206766,0.7360751712704473,1.1265391757115137,1.6011698587512933
3722,1972,2,4,44503.0,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,Graduation,54,48,1,-0.308998970025709,1.170418563294804,-0.266596390245652,-0.9263983795845805,-0.8833218062344995,1.1329814322365428
6715,1948,4,4,60200.0,0,1,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,PhD,78,685,1,0.31806919148126545,-1.5923951960732903,1.7365094014533338,0.13153933459589173,0.723332125125225,-1.1188264891367041
4796,1952,2,2,49638.0,0,1,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,Graduation,74,39,1,-0.1038645488408766,0.7559964993895899,1.4026584361701695,-0.9413456942276327,-0.3277308301213198,1.1470520497028773
9612,1987,0,4,23830.0,0,0,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2n Cycle,39,43,1,-1.1348497760927079,-1.5923951960732903,-1.518537510057518,-0.934702443275165,-1.8445348183165011,-1.7854174763684711
3766,1959,3,6,33051.0,0,0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,Master,67,835,1,-0.7664866801345114,-1.1779731321680762,0.818419246924632,0.3806612453134283,-0.08227789026554369,-0.8899922362340698
1399,1958,2,3,72905.0,0,0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,3,11,0,Graduation,68,1515,1,0.8256120972560065,0.09982823153966747,0.901881988245423,1.5100139072329277,1.8280048088784782,0.1813355041889037
1570,1951,4,5,69702.0,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,PhD,75,1039,1,0.6976577543046885,-1.4197193361127844,1.4861211774909606,0.7194670438892782,1.3215792869185385,-1.0775500011643158
3426,1975,2,2,70300.0,1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,Graduation,51,1596,1,0.7215468261388714,1.3776295952474111,-0.5169846142080252,1.6445397390203975,1.5076150258572887,1.0480552472270959
3074,1984,4,3,70643.0,0,0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,PhD,42,1828,1,0.7352490864049664,0.583320639429084,-1.2681492860951449,2.029848294263521,1.5649402751607213,0.06875894165644673
8341,1969,4,3,30396.0,1,0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,PhD,57,34,1,-0.8725493652846048,-0.9362269282233678,-0.016208166283278792,-0.9496497579182173,-1.2688437554374894,-0.7879396453555727
5180,1968,4,2,50616.0,0,1,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,PhD,58,149,1,-0.0647951303562094,0.2379689195080722,0.06725457503751228,-0.7586562930347724,-0.5360790665811829,0.2937958333637196
6461,1969,3,4,62772.0,0,1,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,11,0,Master,57,946,1,0.4208161693366479,0.8596020153658934,-0.016208166283278792,0.5650114592444054,0.6874981446664963,0.7605220463687007
7679,1985,4,4,30298.0,0,0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,PhD,41,28,1,-0.8764642967892033,-0.03831245642873724,-1.351612027415936,-0.9596146343469186,-1.6052993724408577,-0.2645727410625027
10702,1984,2,4,52413.0,1,0,2012-11-03,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,Graduation,42,450,1,0.006991929988317132,0.6178558114211852,-1.2681492860951449,-0.2587516588615823,-0.4865130681411713,0.28432513949787747
7505,1957,4,3,44155.0,1,1,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,PhD,69,46,1,-0.32290097169509974,-0.8671565842391655,0.9853447295662141,-0.9297200050608143,-0.6156322819483115,-0.506419390192836
5113,1971,4,2,86979.0,0,0,2013-11-07,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,PhD,55,1702,1,1.3878441992531498,0.6178558114211852,-0.18313364892486095,1.82058588926079,2.154391382800221,0.3438527361119971
10858,1975,2,5,76532.0,1,1,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,Graduation,51,820,1,0.9705045112068121,-0.38366417634974903,-0.5169846142080252,0.3557490542416747,0.7648459342065547,-0.5921841366825008
2961,1982,2,3,42081.0,1,0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,Graduation,44,382,1,-0.4057537057822161,1.2740240792711075,-1.1012238034535626,-0.37168692505353224,-0.7883884167180994,0.9948952943976845
2747,1988,4,3,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,PhD,38,2126,1,0.6115292612035202,1.4121647672395123,-1.6020002513783091,2.52477049022236,1.7474802557279334,0.7620252590499479
3010,1989,3,5,88420.0,0,0,2014-05-02,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,Master,37,2069,1,1.4454096716830123,1.3085592512632087,-1.6854629926991003,2.430104164149696,2.2321361619446196,0.5856350086987321
5790,1985,2,3,31158.0,1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,Graduation,41,72,1,-0.8421087754223181,0.44517995146067924,-1.351612027415936,-0.8865388738697746,-1.5211949834083118,0.19407804975920137
6892,1968,2,2,61671.0,0,1,2014-06-03,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,Graduation,58,732,1,0.37683311233090294,-0.9016917562312667,0.06725457503751228,0.20959753328738653,0.39809987482522724,-0.8897949812978981
1743,1974,2,4,69719.0,0,0,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,Graduation,52,801,1,0.6983368750758944,1.7229813151684228,-0.43352187288723415,0.32419361221745335,0.6258722669386761,1.4780498579004655
3578,1949,2,2,49160.0,0,1,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,Graduation,77,236,1,-0.12295982699595934,-0.6944807242786596,1.6530466601325426,-0.6141655848186013,-0.08670788174694181,-0.20184439787619465
8462,1978,1,5,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,Basic,48,80,1,-1.0928241848392621,0.09982823153966747,-0.7673728381703985,-0.8732523719648393,-1.5402937522742575,0.02866911394416464
5558,1954,4,4,90933.0,0,0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,PhD,72,1685,1,1.5457997009795037,1.4121647672395123,1.2357329535285873,1.7923520727128026,2.6308036664106904,1.461264435007597
4619,1945,4,4,113734.0,0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,3,11,0,PhD,81,277,1,2.456660448289214,-1.3851841641206832,1.986897625415707,-0.5460722625558079,1.802947217069697,-0.9727264574164177
8780,1950,4,5,59292.0,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,PhD,76,507,1,0.2817961526427401,0.7559964993895899,1.5695839188117515,-0.1640853327889184,0.5077085073963963,1.1177574478351935
10789,1964,4,3,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,PhD,62,68,1,-0.2588239295177928,-1.2470434761522784,0.4011055403206766,-0.8931821248222422,-0.7073970336949041,-1.0281638562056035
10779,1983,2,4,22148.0,0,0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Graduation,43,49,1,-1.20204278416143,-1.143437960175975,-1.1846865447743538,-0.9247375668464636,-1.7869398167044204,-1.2636505675649812
5896,1987,3,3,73395.0,0,0,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,Master,39,397,1,0.8451867547789993,1.550305455207917,-1.518537510057518,-0.3467747339817786,-0.014345133489798307,1.06157880907485
2337,1971,2,2,29819.0,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,3,11,0,Graduation,55,39,1,-0.8955995232249453,0.9632075313421969,-0.18313364892486095,-0.9413456942276327,-1.27945527123302,0.9984603592996815
10951,1968,2,3,45688.0,0,1,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0,Graduation,58,306,1,-0.2616602574445938,-1.0052972722075701,0.06725457503751228,-0.49790869315041747,-0.5226722088475808,-0.9030477346389029
544,1954,2,3,62820.0,0,0,2013-05-11,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,Graduation,72,976,1,0.422733686808288,0.06529305954756628,1.2357329535285873,0.6148358413879128,1.0302474138048519,0.31340266158529434
17,1971,4,3,60491.0,0,1,2013-09-06,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0,PhD,55,1028,1,0.3296941411530836,1.1013482193106017,-0.18313364892486095,0.7011981037699921,0.6792988113199966,0.9494013786962069
10680,1986,2,5,33235.0,1,0,2014-02-05,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,Graduation,40,70,1,-0.7591361964932243,0.7559964993895899,-1.4350747687367271,-0.8898604993460084,-1.4811130191107724,0.4659877927580341
3265,1959,2,3,35701.0,0,0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,Graduation,67,46,1,-0.6606237363877138,-0.4527345203339514,0.818419246924632,-0.9297200050608143,-0.8816925916941603,-0.1257251517502928
5623,1980,3,3,31535.0,1,0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,3,11,0,Master,46,51,1,-0.8270482736138114,1.5848406272000182,-0.9342983208119806,-0.9214159413702298,-1.4001469813414458,1.3984278002799033
5832,1960,0,5,92556.0,0,0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,3,11,0,2n Cycle,66,1263,1,1.6106357604893349,-0.5908752083023561,0.7349565056038408,1.0914890972274662,2.024482979111078,-0.5595296215880683
5544,1970,2,4,67384.0,0,1,2012-11-10,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0,Graduation,56,1490,1,0.6050576397367349,-0.5908752083023561,-0.09967090760406987,1.468493588780005,1.372174967876833,-0.7211336438635969
6417,1971,3,5,80573.0,0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,Master,55,1564,1,1.1319355133505138,1.2394889072790063,-0.18313364892486095,1.5913937314006563,1.8372348890897576,0.9736472297944391
5831,1967,2,3,77870.0,0,1,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,3,11,1,Graduation,59,1815,1,1.0239553107287802,1.5157702832158158,0.15071731635830335,2.008257728668001,2.1388156068557302,1.3092167301969153
7101,1963,4,6,52278.0,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,0,PhD,63,1198,1,0.0015989120993293285,-0.8671565842391655,0.48456828164146765,0.9835362692498669,0.7744348757124846,-0.7662456751607996
10176,1968,2,4,57107.0,0,1,2012-08-24,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,3,11,1,Graduation,58,416,1,0.194509159402456,-0.17645314439714196,0.06725457503751228,-0.31521929195755727,-0.06661823709199252,-0.14894690380360673
2326,1990,2,3,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,Graduation,36,85,1,-1.3306362996032948,-1.1779731321680762,-1.7689257340198914,-0.8649483082742547,-1.987488744311552,-1.440343362753065
4385,1981,4,4,36038.0,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,PhD,45,47,1,-0.6471611658055738,1.1358833913027029,-1.0177610621327717,-0.9280591923226974,-1.312938423105637,0.9323165793400494
2929,1976,2,4,20180.0,0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,Graduation,50,137,1,-1.2806610004986745,-0.763551068262862,-0.6004473555288163,-0.7785860458921754,-1.5812837803788393,-0.7511717260079218
10686,1965,4,5,34230.0,1,1,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,PhD,61,21,1,-0.7193876572373512,0.790531671381691,0.3176427989998855,-0.971240323513737,-1.0523203943295572,0.9492438176880843
2546,1977,0,4,31878.0,0,1,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,3,11,0,2n Cycle,49,70,1,-0.8133460133477165,-1.4542545081048857,-0.6839100968496074,-0.8898604993460084,-1.3730270946459198,-1.4649290720110806
3283,1972,0,3,70932.0,0,1,2014-01-19,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,3,11,0,2n Cycle,54,909,1,0.7467941395154662,0.27250409150017335,-0.266596390245652,0.5035613879340798,0.7913658082040905,0.111241654070334
3138,1956,2,4,91249.0,0,0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,3,11,1,Graduation,70,1676,1,1.558423357667801,1.204953735286905,1.0688074708870052,1.7774047580697503,2.581230948167956,1.2190876423562376
4994,1943,3,4,77598.0,0,0,2013-10-01,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0,Master,83,1735,1,1.013089378389486,0.13436340353176865,2.153823108057289,1.875392709618648,2.5309857632627697,0.5005032090749998
7966,1959,2,4,80982.0,1,1,2013-01-08,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0,Graduation,67,1191,1,1.1482743601401137,-0.03831245642873724,0.818419246924632,0.9719105800830485,1.6599602248521843,0.03397553469892747
3112,1977,3,3,22701.0,1,0,2013-09-05,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,Master,49,24,1,-1.1799513849569097,-1.6269303680653915,-0.6839100968496074,-0.9662578852993863,-1.680612508165953,-1.6001025008310288
10872,1969,4,3,55212.0,0,1,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,PhD,57,1182,1,0.11880716755333091,0.5487854674369828,-0.016208166283278792,0.9569632654399964,0.7387517925179866,0.46124330265643654
2181,1970,2,3,70617.0,0,0,2013-06-23,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,3,11,0,Graduation,56,1280,1,0.734210431107828,-0.14191797240504078,-0.09967090760406987,1.1197229137754536,1.2345724671609037,-0.2787775446028054
1867,1957,2,4,64849.0,0,0,2012-11-13,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,3,11,1,Graduation,69,1336,1,0.5037887482657417,-0.24552348838134433,0.9853447295662141,1.2127284271100007,1.4192007960904853,-0.08943785825253639
1518,1965,3,3,62694.0,1,1,2013-06-17,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,3,11,0,Master,61,749,1,0.41770020344523273,-0.6944807242786596,0.3176427989998855,0.23783134983537402,0.5151409497584732,-0.6309136266595179
5734,1974,4,3,61917.0,1,1,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,PhD,52,91,1,0.38666038937305847,1.170418563294804,-0.43352187288723415,-0.8549834318455533,-0.4003715882320097,1.035619966626483
2878,1947,4,3,67472.0,0,1,2013-09-28,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,3,11,0,PhD,79,414,1,0.6085730884347418,1.5157702832158158,1.819972142774125,-0.3185409174337911,0.7098101490240962,1.8979039981729453
1458,1982,3,3,21059.0,1,0,2014-01-07,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0,Master,44,44,1,-1.2455464617992649,-0.31459383236554667,-1.1012238034535626,-0.9330416305370481,-1.7819818343010563,-0.4410427501961106
7007,1968,3,3,29543.0,2,0,2014-04-01,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,3,11,0,Master,58,63,1,-0.9066252486868759,-0.07284762842083842,0.06725457503751228,-0.9014861885128268,-1.2183358696314734,0.06402534068668146
6200,1951,2,3,75903.0,0,1,2013-04-08,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,3,11,0,Graduation,75,901,1,0.9453770426721949,0.030757887555465113,1.4861211774909606,0.49027488602914443,1.3692008340461397,0.3132152710614799
1403,1975,0,5,34984.0,1,1,2012-09-06,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2n Cycle,51,38,1,-0.6892666536203379,-0.31459383236554667,-0.5169846142080252,-0.9430065069657496,-1.254594129199987,-0.3315262554534386
4827,1956,4,4,54998.0,0,1,2013-03-10,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,3,11,1,PhD,70,455,1,0.11025823549226878,-1.5923951960732903,1.0688074708870052,-0.25044759517099774,0.14786318703274126,-1.2529029026123237
6250,1949,4,6,54356.0,0,1,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,3,11,1,PhD,77,775,1,0.08461143930908233,0.44517995146067924,1.6530466601325426,0.2810124810264137,0.688727091963427,0.8291948004261028
9291,1959,3,3,34242.0,0,1,2014-03-23,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,Master,67,15,1,-0.7189082778694412,-0.8326214122470643,0.818419246924632,-0.9812051999424385,-0.9652503998105664,-0.4841515170349616
2478,1973,2,3,25410.0,1,0,2013-08-31,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,3,11,0,Graduation,53,38,1,-1.071731492651221,-0.03831245642873724,-0.3500591315664431,-0.9430065069657496,-1.467686502433685,0.0048803665058446835
1139,1984,4,3,73356.0,0,0,2014-02-06,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,3,11,1,PhD,42,1512,1,0.8436287718332917,0.2379689195080722,-1.2681492860951449,1.5050314690185769,1.2757025780398452,-0.2418143461011648
5138,1950,2,5,28320.0,0,1,2013-01-14,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,Graduation,76,43,1,-0.9554819959330395,0.6523909834132863,1.5695839188117515,-0.934702443275165,-0.8672443842868783,1.1516497750159158
5393,1977,2,4,23763.0,1,0,2012-08-07,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Graduation,49,42,1,-1.1375263108968723,0.5142502954448817,-0.6839100968496074,-0.936363256013282,-1.5827079225381786,0.4556492995533838
10413,1984,2,3,72570.0,0,0,2014-04-25,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,3,11,0,Graduation,42,1089,1,0.8122294232351849,0.6178558114211852,-1.2681492860951449,0.8025076807951237,0.7863515328107212,0.16574866278262754
5015,1976,3,3,34529.0,1,0,2012-09-14,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,3,11,0,Master,50,162,1,-0.7074431213202597,1.550305455207917,-0.6004473555288163,-0.7370657274392526,-1.1069131158676206,1.4314644881589877
10868,1951,2,6,70792.0,0,0,2013-02-06,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,3,11,0,Graduation,75,1272,1,0.7412013802231826,1.1358833913027029,1.4861211774909606,1.1064364118705183,1.6717688091644023,1.3567538692777679
10676,1982,2,3,63211.0,0,0,2012-11-02,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,3,11,1,Graduation,44,1173,1,0.43835346454602303,-1.5923951960732903,-1.1012238034535626,0.9420159507969442,0.6174546190618719,-1.8992256669479732
2495,1974,3,3,83891.0,0,1,2014-06-20,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,3,11,0,Master,52,816,1,1.2644839085776363,-0.8671565842391655,-0.43352187288723415,0.34910580328920704,0.9730753992412173,-1.0571364223466924
7842,1968,2,4,36065.0,1,1,2013-03-31,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,Graduation,58,74,1,-0.6460825622277763,0.16889857552386983,0.06725457503751228,-0.8832172483935408,-1.0214719108153756,0.27667140034762794
9955,1954,2,5,39898.0,0,1,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,Graduation,72,134,1,-0.4929608024611818,-1.0052972722075701,1.2357329535285873,-0.7835684841065261,-0.5713654641906832,-0.5711940657732661
6663,1940,4,4,51141.0,0,0,2013-07-08,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,3,11,0,PhD,86,157,1,-0.04382228301014573,1.6193757991921194,2.4042113320196625,-0.7453697911298371,0.1264680747499041,2.2186463109713754
2162,1976,2,3,56939.0,0,1,2013-09-18,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,3,11,0,Graduation,50,561,1,0.18779784825171564,-1.0398324441996714,-0.6004473555288163,-0.07440144493060522,-0.10115206701967011,-1.1637125720533381
3434,1951,2,4,80872.0,0,0,2014-05-12,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,3,11,0,Graduation,75,1336,1,1.1438800492676053,0.37610960747647687,1.4861211774909606,1.2127284271100007,2.0032946279332116,0.5902855141265738
7919,1976,4,5,72335.0,0,0,2012-08-13,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,3,11,1,PhD,50,2092,1,0.8028415772802803,-1.6269303680653915,-0.6004473555288163,2.4683028571263854,2.0323154077050254,-1.9171482562161524
5626,1964,4,4,61798.0,0,0,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,3,11,0,PhD,62,463,1,0.3819065439746174,-1.2470434761522784,0.4011055403206766,-0.23716109326606247,0.1776538617772899,-1.1118674570411438
6428,1950,4,6,76842.0,0,0,2014-05-03,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,3,11,0,PhD,76,1130,1,0.9828884782111545,-0.4181993483418502,1.5695839188117515,0.870601003057917,1.66441384878937,-0.12170524960410938
8514,1976,2,5,29478.0,1,0,2014-01-17,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,Graduation,50,20,1,-0.9092218869297218,0.3415744354843757,-0.6004473555288163,-0.9729011362518539,-1.4328326777929556,0.2962751240278022
10448,1956,2,4,46998.0,0,1,2012-10-22,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,3,11,0,Graduation,70,377,1,-0.20932800978108254,0.20343374751597101,1.0688074708870052,-0.3799909887441168,-0.11888130178077937,0.5058621293449244
